accuracy,loss,val_accuracy,val_loss,epoch
0.4974463880062103,1.1915982961654663,0.798561155796051,0.9357625842094421,1
0.9029622077941895,0.7303218841552734,0.8992805480957031,0.5658260583877563,2
0.9795709848403931,0.43107932806015015,0.971222996711731,0.3419983386993408,3
0.9979571104049683,0.22449441254138947,0.9784172773361206,0.2172313928604126,4
1.0,0.13404914736747742,0.971222996711731,0.14390698075294495,5
0.9989785552024841,0.08147197216749191,0.971222996711731,0.10683896392583847,6
1.0,0.05264674872159958,0.971222996711731,0.08898193389177322,7
1.0,0.03671063855290413,0.971222996711731,0.07681180536746979,8
0.9989785552024841,0.02775942161679268,0.971222996711731,0.07024762034416199,9
1.0,0.019205229356884956,0.9784172773361206,0.06492047756910324,10
1.0,0.016989929601550102,0.9784172773361206,0.06008915975689888,11
1.0,0.013853229582309723,0.9784172773361206,0.05725046992301941,12
1.0,0.010290082544088364,0.9784172773361206,0.05591268464922905,13
1.0,0.008974936790764332,0.9784172773361206,0.05390261113643646,14
1.0,0.007019509561359882,0.9784172773361206,0.05225447937846184,15
1.0,0.006429400760680437,0.9856114983558655,0.050083041191101074,16
1.0,0.005838393699377775,0.9856114983558655,0.04910736903548241,17
1.0,0.004372118040919304,0.9856114983558655,0.04867810755968094,18
1.0,0.003949861973524094,0.9856114983558655,0.04802256077528,19
1.0,0.004018459003418684,0.9856114983558655,0.047052789479494095,20
1.0,0.002940119942650199,0.9856114983558655,0.04703380912542343,21
1.0,0.002809470519423485,0.9856114983558655,0.045955732464790344,22
1.0,0.0029873400926589966,0.9856114983558655,0.045611053705215454,23
1.0,0.002510425401851535,0.9856114983558655,0.04510965943336487,24
1.0,0.0023621392901986837,0.9856114983558655,0.04424842447042465,25
1.0,0.0019134109606966376,0.9856114983558655,0.043662626296281815,26
1.0,0.0018598950700834394,0.9856114983558655,0.04305576905608177,27
1.0,0.001697531552053988,0.9856114983558655,0.042697448283433914,28
1.0,0.0017725155921652913,0.9856114983558655,0.042179521173238754,29
1.0,0.0013632766203954816,0.9856114983558655,0.04098387062549591,30
1.0,0.0012115167919546366,0.9856114983558655,0.04013903811573982,31
1.0,0.0010599199449643493,0.9856114983558655,0.039678290486335754,32
1.0,0.0009981002658605576,0.9856114983558655,0.03856602683663368,33
1.0,0.0008701657643541694,0.9856114983558655,0.038840509951114655,34
1.0,0.0011875898344442248,0.9856114983558655,0.0384819433093071,35
1.0,0.0007525987457484007,0.9856114983558655,0.03786342963576317,36
1.0,0.0007076052133925259,0.9856114983558655,0.037541426718235016,37
1.0,0.0005689595709554851,0.9856114983558655,0.037262603640556335,38
1.0,0.0005401088856160641,0.9856114983558655,0.03667866066098213,39
1.0,0.0005497087258845568,0.9856114983558655,0.03668453171849251,40
1.0,0.00037883943878114223,0.9856114983558655,0.03659142926335335,41
1.0,0.0004054703749716282,0.9856114983558655,0.03592861443758011,42
1.0,0.0004412561247590929,0.9856114983558655,0.03600141778588295,43
1.0,0.0004705539613496512,0.9856114983558655,0.03564272075891495,44
1.0,0.0003043822944164276,0.9856114983558655,0.03489093482494354,45
1.0,0.0002986761974170804,0.9856114983558655,0.034604113548994064,46
1.0,0.00037768343463540077,0.9856114983558655,0.03426220268011093,47
1.0,0.0002515391097404063,0.9856114983558655,0.034070514142513275,48
1.0,0.00034631043672561646,0.9856114983558655,0.033818457275629044,49
1.0,0.000200908791157417,0.9856114983558655,0.03369409590959549,50
