accuracy,loss,val_accuracy,val_loss,epoch
0.9091836810112,0.4014813005924225,0.9856114983558655,0.05891764909029007,1
0.9948979616165161,0.04128936305642128,0.9856114983558655,0.056114908307790756,2
0.9969387650489807,0.021997056901454926,0.9856114983558655,0.06571699678897858,3
0.9979591965675354,0.012062636204063892,0.9856114983558655,0.05534650385379791,4
1.0,0.008505286648869514,0.9856114983558655,0.05055738240480423,5
0.9989795684814453,0.006030472926795483,0.9928057789802551,0.05102929845452309,6
0.9969387650489807,0.008663669228553772,0.9928057789802551,0.052509013563394547,7
1.0,0.0037740792613476515,0.9928057789802551,0.05603370442986488,8
0.9989795684814453,0.003923645243048668,0.9928057789802551,0.055257342755794525,9
1.0,0.002944674575701356,0.9928057789802551,0.05920937657356262,10
1.0,0.0019762886222451925,0.9928057789802551,0.061244573444128036,11
1.0,0.002156219445168972,0.9928057789802551,0.0685456320643425,12
0.9979591965675354,0.0032016574405133724,0.9928057789802551,0.0685809999704361,13
0.9989795684814453,0.00225063762627542,0.9928057789802551,0.06729152798652649,14
1.0,0.0025989734567701817,0.9928057789802551,0.06705591827630997,15
