accuracy,loss,val_accuracy,val_loss,epoch
0.9173469543457031,0.3469697833061218,0.9924242496490479,0.033818114548921585,1
0.9897959232330322,0.04534774646162987,0.9924242496490479,0.023873765021562576,2
0.9969387650489807,0.019930468872189522,0.9924242496490479,0.03140028938651085,3
0.9948979616165161,0.015555555932223797,0.9924242496490479,0.03286180645227432,4
0.9989795684814453,0.009372399188578129,0.9924242496490479,0.03558412939310074,5
0.9989795684814453,0.00660841865465045,0.9924242496490479,0.04297911375761032,6
0.9989795684814453,0.008065869100391865,0.9924242496490479,0.05053752288222313,7
0.9979591965675354,0.007091462146490812,0.9924242496490479,0.05831646919250488,8
0.9979591965675354,0.006662585772573948,0.9924242496490479,0.06278462707996368,9
0.9969387650489807,0.008517615497112274,0.9924242496490479,0.0677674189209938,10
0.9959183931350708,0.0066520641557872295,0.9924242496490479,0.0755835697054863,11
0.9969387650489807,0.00698667811229825,0.9924242496490479,0.07790294289588928,12
