accuracy,loss,val_accuracy,val_loss,epoch
0.9353813529014587,0.3202684819698334,0.9924242496490479,0.052685339003801346,1
0.9978813529014587,0.01790357008576393,0.9924242496490479,0.06475856900215149,2
0.9978813529014587,0.008544481359422207,0.9924242496490479,0.01776118576526642,3
1.0,0.0034951705019921064,0.9848484992980957,0.1184665635228157,4
1.0,0.00268115708604455,0.9848484992980957,0.13551434874534607,5
1.0,0.0017887576250359416,0.9848484992980957,0.1315838098526001,6
1.0,0.0011253019329160452,0.9848484992980957,0.13523611426353455,7
1.0,0.0011483633425086737,0.9848484992980957,0.13266444206237793,8
1.0,0.0012692472664639354,0.9848484992980957,0.13325999677181244,9
0.9989407062530518,0.00204847170971334,0.9848484992980957,0.1355137825012207,10
0.9989407062530518,0.002141001168638468,0.9848484992980957,0.11249813437461853,11
1.0,0.0005287743406370282,0.9848484992980957,0.10965130478143692,12
1.0,0.0003913308319170028,0.9848484992980957,0.12162796407938004,13
