accuracy,loss,val_accuracy,val_loss,epoch
0.9052287340164185,0.4790079593658447,1.0,0.011144240386784077,1
0.9912853837013245,0.08518623560667038,0.9956521987915039,0.04031387344002724,2
0.9978213310241699,0.033699218183755875,0.9956521987915039,0.04312188923358917,3
0.9978213310241699,0.023889264091849327,0.9956521987915039,0.049056001007556915,4
0.9967319965362549,0.020117703825235367,0.9956521987915039,0.048607390373945236,5
0.998910665512085,0.016581697389483452,0.9956521987915039,0.05309103801846504,6
