accuracy,loss,val_accuracy,val_loss,epoch
0.8326359987258911,0.8096665143966675,1.0,0.23025350272655487,1
0.9853556752204895,0.19275832176208496,1.0,0.029312359169125557,2
0.9937238693237305,0.08787346631288528,1.0,0.0076608071103692055,3
0.9979079365730286,0.045175548642873764,1.0,0.0028065659571439028,4
0.9989539980888367,0.028545547276735306,1.0,0.0013957046903669834,5
0.9989539980888367,0.019654422998428345,1.0,0.0006903557805344462,6
0.9958158731460571,0.01760544255375862,1.0,0.00047037386684678495,7
1.0,0.01424312125891447,1.0,0.00022572994930669665,8
1.0,0.010147765278816223,1.0,0.00014006219862494618,9
1.0,0.008580993860960007,1.0,9.102131298277527e-05,10
0.9968619346618652,0.01205375138670206,1.0,5.819679790874943e-05,11
1.0,0.006854387931525707,1.0,4.1824489017017186e-05,12
1.0,0.006391017697751522,1.0,3.096466389251873e-05,13
0.9989539980888367,0.0060582514852285385,1.0,2.3969019821379334e-05,14
0.9989539980888367,0.004682359751313925,1.0,1.782227809599135e-05,15
1.0,0.006551394239068031,1.0,1.2702869753411505e-05,16
1.0,0.0031051181722432375,1.0,9.57753582042642e-06,17
1.0,0.0033531300723552704,1.0,7.662741154490504e-06,18
0.9989539980888367,0.004204311408102512,1.0,5.952936135145137e-06,19
0.9989539980888367,0.0058378661051392555,1.0,4.730929049401311e-06,20
1.0,0.003559851087629795,1.0,3.468524937488837e-06,21
1.0,0.003431172575801611,1.0,2.785196784316213e-06,22
1.0,0.0015263990499079227,1.0,2.237536818938679e-06,23
1.0,0.002154642017558217,1.0,1.907842033688212e-06,24
1.0,0.0016318655107170343,1.0,1.5776491864016862e-06,25
1.0,0.0015123675111681223,1.0,1.2404730114212725e-06,26
1.0,0.002172315027564764,1.0,1.0180162917095004e-06,27
1.0,0.0015841707354411483,1.0,9.282354653805669e-07,28
0.9989539980888367,0.006593158934265375,1.0,4.300708042137558e-06,29
0.9989539980888367,0.010747811757028103,1.0,1.6374962115150993e-06,30
0.9989539980888367,0.005074285436421633,1.0,2.2659419300907757e-06,31
0.9989539980888367,0.003164521185681224,1.0,2.620555733301444e-06,32
0.9989539980888367,0.002071517752483487,1.0,1.8744080989563372e-06,33
