accuracy,loss,val_accuracy,val_loss,epoch
0.9406779408454895,0.3580607771873474,1.0,0.0242556631565094,1
0.9978813529014587,0.030829552561044693,1.0,0.0047455839812755585,2
1.0,0.007483432535082102,1.0,0.0020550850313156843,3
0.9989407062530518,0.005267788656055927,1.0,0.0013282467843964696,4
1.0,0.002586245071142912,1.0,0.0012250867439433932,5
1.0,0.002320868894457817,1.0,0.0008498949464410543,6
1.0,0.0012874852400273085,1.0,0.0007889349944889545,7
1.0,0.0006192983128130436,1.0,0.0007946787518449128,8
1.0,0.0009129481622949243,1.0,0.000794778810814023,9
1.0,0.0007418280583806336,1.0,0.0007647314923815429,10
1.0,0.0008666433859616518,1.0,0.0008707792148925364,11
1.0,0.00029884581454098225,1.0,0.0008976672543212771,12
1.0,0.0003952403203584254,1.0,0.0009382824646309018,13
1.0,0.0002648651716299355,1.0,0.0008755826274864376,14
1.0,0.0003162424545735121,1.0,0.0009519745944999158,15
1.0,0.00028693448984995484,1.0,0.0009318446391262114,16
1.0,0.0001856302988016978,1.0,0.0009322229889221489,17
1.0,0.0002433340559946373,1.0,0.0010918093612417579,18
1.0,0.0001776446879375726,1.0,0.0011996011016890407,19
1.0,0.0001740433945087716,1.0,0.001206252258270979,20
