accuracy,loss,val_accuracy,val_loss,epoch
0.8672114610671997,0.6702237129211426,0.9924242496490479,0.17764511704444885,1
1.0,0.0859241634607315,0.9924242496490479,0.03221100568771362,2
1.0,0.024357551708817482,0.9924242496490479,0.025807099416851997,3
1.0,0.012933549471199512,0.9924242496490479,0.026513168588280678,4
1.0,0.007817622274160385,0.9924242496490479,0.02934206835925579,5
1.0,0.005089425481855869,0.9924242496490479,0.03155976161360741,6
1.0,0.003828945104032755,0.9924242496490479,0.03447376936674118,7
1.0,0.003706678980961442,0.9924242496490479,0.03685426339507103,8
1.0,0.0031517455354332924,0.9924242496490479,0.038932282477617264,9
1.0,0.0027703845407813787,0.9924242496490479,0.041131358593702316,10
1.0,0.002452471759170294,0.9924242496490479,0.043805018067359924,11
1.0,0.002001772401854396,0.9924242496490479,0.04590564966201782,12
1.0,0.002444347133859992,0.9924242496490479,0.048302676528692245,13
