left_shoulder,left_elbow,left_wrist,left_hip,left_knee,left_ankle,right_shoulder,right_elbow,right_wrist,right_hip,right_knee,right_ankle,torso_angle
66.63084457231484,172.471110001684,123.90040891314884,159.72403413169278,162.02354336248297,111.56156200512005,67.32301290506484,169.74489163915874,126.69014834331651,151.8184284775392,162.74464262887685,117.92067448281132,75.14581116906307
51.5583672556838,163.3401496611898,122.13963592202929,170.1762929494322,156.03738578804936,101.75913826620464,52.804171794425564,161.80613536882603,114.76836015696082,168.33246696310934,161.51966455630435,112.13650933938139,66.25143032694406
45.94938353340731,158.9189871349708,120.09053041185918,176.46021944325489,155.55550062125843,99.68317487613506,46.5801584401468,156.81193422896138,108.69830420480683,173.64477597493774,157.0669211754981,106.69603582425593,62.753431588649406
41.441248028464315,153.53911190023769,114.43609939255172,178.85275575737717,155.35235105526496,95.59137037623708,39.62275550757263,150.30224267976078,97.92730420256402,178.1607757823827,156.3784063820694,102.06856086643725,61.51446070730482
33.36204769811515,141.05676834552384,118.19490647893778,176.1562178254939,155.92407128735505,91.11596357221113,32.481428062140594,140.104917903802,95.18874270089756,178.94682063677436,149.6525509112632,92.2750353398335,62.99679794306227
21.956286003575627,125.64380221998107,112.29286871625722,170.74164001537517,162.86855070191663,90.7062396043462,24.975425340308924,126.2188081292377,100.01258302687086,176.8264962555183,155.65836975935335,89.76204563179124,66.04538529390163
10.098550570822635,109.77618587130648,111.38464364971773,167.31386785082634,168.5631859247553,91.47980070962606,14.10117389077396,108.65476801918778,110.21196948666896,177.34672784086794,156.13308033229688,83.38298310454553,69.86595883501812
3.8378995138127467,94.1008606209258,113.81630806007003,164.91772173525354,168.5772238772647,88.60526193147399,5.808769242779501,97.72199230089701,104.16605114999612,177.22784773213147,156.02371807862224,81.2921408932853,70.95005685863572
17.768499774901414,77.17992223076466,117.14457543037138,166.82564268274953,165.33423750728198,84.82610266272859,9.45825551738606,78.50555535871908,107.84400460432617,179.40590471558784,154.27235250276178,83.04849836086974,74.6674364820593
27.972193619509863,63.744312869198275,119.24853431342444,171.27388081373633,160.24092359149276,83.17172457833436,19.917413238585844,68.44207612721982,99.35985420650469,178.449912329506,155.63971955854015,84.05072284468328,77.63926704866445
37.203056221965284,52.70930160708602,118.66734055187072,173.56322736580873,159.91926111789368,83.57906498361207,24.042471553828552,66.83367194662645,101.04947700371527,177.6750145026742,155.20033174415687,83.6317479040629,79.36625152675417
43.596242329697,46.143914110893704,119.47383867017922,172.8512223249707,159.10496328737932,81.88447175898787,30.41199398473932,64.96003825400564,102.12433071197185,174.80138100338056,153.07442879833775,81.54211215658967,78.86779743097387
46.112418854512754,43.97527493929875,119.52616793059158,171.80600576728978,159.58811120028525,84.99612439408659,37.69722355283264,62.94614526396425,110.87639487723044,171.37290960141843,154.4432245359189,85.46945565880007,78.39904699403063
47.38847816101926,46.126876548811694,120.00140717413784,168.99457248262087,159.02600488436497,84.05273384561124,40.87935524385868,60.474828393468044,110.78361571112654,170.41497389008532,154.30153411088122,83.21307203693483,76.89071125922085
48.197217144520856,45.70144154302908,120.04818184401695,168.00002354942447,159.89672249475325,84.57947884808266,39.77331528466081,62.185229172317165,112.05032921340108,168.58828541276208,156.58577967524477,83.10097406819499,76.07538291936181
