left_shoulder,left_elbow,left_wrist,left_hip,left_knee,left_ankle,right_shoulder,right_elbow,right_wrist,right_hip,right_knee,right_ankle
6.861220588920646,161.33703015306733,170.4499590559291,147.5065281941618,134.98320229289507,152.88729200452042,109.5201475605868,153.63859154816427,119.4457716297183,125.60332355173648,106.89460202451328,160.13506374354623
6.968348092584822,169.34081517263326,156.7009359910961,130.29116119282278,85.63732455301948,122.7013653481255,121.06483788483277,99.92393666835429,54.74750502696168,120.44590553680128,68.90339362831382,140.109486524639
24.47754468571292,122.86392106563378,165.83052841347236,126.08770520236097,64.8007012719974,121.95721399681678,121.59848300825514,143.90653431690748,87.53386092150284,111.713017930127,66.33151834719739,146.9914158359505
169.10321411831475,94.9067690483923,144.2168919649633,134.31000726132115,73.00554419216814,153.71484842990165,130.05983123145668,153.38225919243663,130.9367154073356,127.39317231060416,87.70557202841728,156.34840828769248
22.076759922271613,118.50961533603277,111.90777069409232,178.48699652509123,161.77523484525688,89.14321673830395,16.9677303385384,110.29852666356045,113.92600416779007,172.62032004306312,158.62183869436228,87.34024428076042
26.860748716712838,125.85325200692989,103.70855293213027,179.61709299834288,161.82150120494998,88.8902052734252,23.885781110176552,119.72042239396119,112.62479749443008,175.94158862343642,162.30903275041,89.0117194963678
36.33738914980162,138.72291133259498,98.8504603735455,179.04598111437826,161.52613213022389,90.85351505048018,36.3082451936773,134.73507354491136,110.23176100295241,177.06840275823689,164.44123533734688,91.95547942157876
38.24192039815381,144.79301048264782,97.69408420278063,179.51336559777866,161.92757396304668,92.29717149802005,42.9354700248696,144.63026961522934,106.22580283760645,174.35409633250134,164.3247188252676,95.29513915607959
41.758605570595215,150.83164762815684,97.66800406578756,174.62982588728534,157.70875126818638,94.37305930552836,45.880648039591144,152.38654536860207,107.58161397153192,174.47420267730854,162.31155034943805,96.81898906068751
41.293572694090464,154.22468215834962,97.34244107809909,173.63006974024142,156.99953817554638,96.7056163378506,44.68068661971342,155.89075624519748,105.68613162649189,175.6660448748514,161.34904540487076,97.77161465885166
42.427030927506834,157.03850565996433,98.43625162083636,172.0174868748697,162.77303382134525,102.61082426593528,45.68722122924461,158.34164078409077,102.83728977403423,173.22484410004353,160.90259633220396,99.82175664543794
41.58220557560843,160.51489976083317,97.57876411025832,173.19056747277313,157.94191113999258,99.3667530259011,45.327866584780864,163.32476759909505,100.42873904264266,175.2906678375623,161.7537388431876,101.14283715965779
41.24505281961888,162.04890339237696,97.06668253865685,175.65643843806583,158.11231501052862,99.07670285558206,45.73742404865484,165.1656967177678,101.76893918922113,177.1212484504448,164.7359922760647,103.69447564325988
41.584262169825195,162.13917252641764,99.1217933210814,175.38679150730576,157.26842174639563,99.0038694634406,46.46388539675761,165.75397128796558,106.05332460262706,176.38388263345226,164.82488389081675,104.95348406183074
41.226241919851766,162.46832453749278,102.51827437122364,179.5437640789558,160.88386071106183,99.86797470070358,46.3008109298042,164.8358876010305,107.39416051349261,178.26773606176906,167.63938739254465,105.94528231586055
40.9319206282017,161.40962342957553,105.08067333570423,179.64876298285782,161.61174940330824,100.16118861650354,46.49846677826483,163.66597362689114,107.62623944325068,177.98963372783226,167.67263152738542,105.56528315999923
41.36209402863651,160.59941790733524,107.24910561476032,179.2383865691023,160.96970102014788,99.29906930811838,45.8483317036424,161.5416954023252,108.18189044437668,177.3220145411101,166.79164257275534,104.34846261993715
40.10916408088646,156.97007416335975,106.17425348775512,178.22041495943677,159.23521683628192,99.04742342428591,47.248439553885476,158.82942090054732,105.75726692169103,176.64806336704416,169.1124203581977,104.46656793495319
35.37753338583266,149.38607950117105,101.45894692321134,179.0608907674206,153.23420964983944,93.14040539994772,45.357560491204595,151.99135687984884,106.52331798925685,172.81183572705888,165.926710955342,101.78942705575375
35.16639354648767,142.85116800096012,99.18371984064386,175.272427805926,153.696781083789,92.1095709067686,40.66716744994156,145.55696765827614,102.79057365630307,178.07996828147515,167.89837512137953,98.32179205925644
30.754992953718535,132.56102235466736,104.31234807086173,173.90174001263185,157.41854782136693,89.63105538892319,35.54770971152388,136.27937091155778,101.65144793551114,179.91777925088846,168.3237050097302,92.8605223601837
22.072295986783455,119.88166992617677,102.86176059990467,174.83635655568077,160.6206298788881,88.26535420231285,22.094671596416323,117.78996516785615,110.90102746592434,178.31160760115347,163.97130120899487,88.38830446079464
13.213179534394904,107.317969789663,114.7619325286886,173.5062855074769,160.80221192952357,87.5283438868828,7.107748191161748,98.75274820251923,112.21119474279229,179.09167391685736,165.0589755413018,85.33875200753228
1.630637202609004,91.18168982917535,129.303539601011,173.6807811459071,164.50587237687233,86.99320044243484,4.9596024629714694,84.01974329971904,112.62004017045544,179.0056893768183,166.04956352883764,83.2512959710893
16.7711992933163,75.52322480541264,131.62601812886817,178.96904673038952,165.3381780325523,83.9620468681105,19.29223933695331,72.42821571415824,108.83520088815222,174.11026283427265,169.54435212570485,80.80588203542374
22.335655554388158,68.67726029281465,126.4312995549906,179.70792982672154,169.72653306297855,84.83127571258852,23.82591791124966,68.38969438201434,106.4904009521815,174.07838928991185,169.02291065737973,79.5694311554334
23.929148096916638,64.79165428884527,126.40261827102343,179.38850866540986,172.60086300073579,86.29972407297676,25.7994274972253,64.9141166029859,106.50354747736561,173.18963174228085,171.79152849435073,81.80193066943285
26.51900739628239,62.81503764113557,123.76551039273654,177.58944862106412,172.6495838966952,86.69588837396094,27.807958083575798,63.97208119862974,107.45161012031942,170.4799388863822,171.43862078026135,81.71394708294254
22.085332223214042,66.88272172105637,123.41152114894263,179.82482668640043,169.82395959163287,86.28761708763169,25.02027166924539,66.32559198047393,107.2911500092524,172.4157118874527,169.29619989462125,81.49700195450494
