accuracy,loss,val_accuracy,val_loss,epoch
0.8230366706848145,0.7454250454902649,0.9924242496490479,0.18977786600589752,1
0.9958115220069885,0.11864536255598068,0.9924242496490479,0.04497714713215828,2
0.9958115220069885,0.037113845348358154,0.9924242496490479,0.03784386068582535,3
0.9979057312011719,0.017454534769058228,0.9924242496490479,0.034959010779857635,4
1.0,0.013733302243053913,0.9924242496490479,0.03462091460824013,5
1.0,0.007708461955189705,0.9924242496490479,0.036319151520729065,6
1.0,0.005722516216337681,0.9924242496490479,0.03848861902952194,7
1.0,0.004389862529933453,0.9924242496490479,0.03989998623728752,8
1.0,0.0029063771944493055,0.9924242496490479,0.04215399920940399,9
1.0,0.00291921803727746,0.9924242496490479,0.041570570319890976,10
1.0,0.002613339340314269,0.9924242496490479,0.04239078238606453,11
1.0,0.0023606657050549984,0.9924242496490479,0.04191789776086807,12
1.0,0.0017240162706002593,0.9924242496490479,0.044035591185092926,13
1.0,0.0015790907200425863,0.9924242496490479,0.04665958136320114,14
1.0,0.0017222181195393205,0.9924242496490479,0.04858798161149025,15
