accuracy,loss,val_accuracy,val_loss,epoch
0.8115183115005493,0.7146474123001099,0.9696969985961914,0.23541563749313354,1
0.9612565636634827,0.15557362139225006,0.9772727489471436,0.1117153987288475,2
0.9842932224273682,0.0704822987318039,0.9848484992980957,0.07824075222015381,3
0.9895287752151489,0.03677000850439072,0.9848484992980957,0.06560119241476059,4
0.9979057312011719,0.014627519994974136,0.9848484992980957,0.06949937343597412,5
0.9989528656005859,0.007166100200265646,0.9848484992980957,0.0717581957578659,6
0.9947643876075745,0.029795411974191666,0.9924242496490479,0.05389475077390671,7
0.9947643876075745,0.01468072272837162,0.9848484992980957,0.0568782202899456,8
0.9979057312011719,0.0077013070695102215,0.9848484992980957,0.04910470172762871,9
0.9989528656005859,0.004146273713558912,0.9848484992980957,0.05400468036532402,10
1.0,0.0018952119862660766,0.9848484992980957,0.05618112534284592,11
1.0,0.0019430179381743073,0.9924242496490479,0.05722402408719063,12
1.0,0.0017985732993111014,0.9924242496490479,0.05474488064646721,13
1.0,0.001233845017850399,0.9924242496490479,0.055802617222070694,14
1.0,0.0008278394816443324,0.9924242496490479,0.053751420229673386,15
1.0,0.0011917923111468554,0.9848484992980957,0.06729339063167572,16
1.0,0.0011613842798396945,0.9848484992980957,0.06453503668308258,17
1.0,0.0005818394711241126,0.9848484992980957,0.0632159560918808,18
1.0,0.0007210718467831612,0.9924242496490479,0.07339710742235184,19
