left_shoulder,left_elbow,left_wrist,left_hip,left_knee,left_ankle,right_shoulder,right_elbow,right_wrist,right_hip,right_knee,right_ankle
154.85066795925488,151.29964930239922,165.26959770932018,140.12577313087036,135.59081792182513,26.747485199018858,175.91667152587073,134.84086297839713,136.46629826202368,144.46019187293598,148.53408667943773,33.25304122372373
147.71366634568938,143.56731980828476,164.15913778382705,148.44408775427135,138.62665251105147,22.697429759462423,172.27513289083896,150.18797654994978,153.06579650372515,140.63623810781428,138.42388353594933,28.795503348307186
149.07971959798627,145.82681116701755,163.196180188933,155.4163289906881,153.41089538490428,24.590275823272453,175.87709327614,147.54603506452108,149.96098494847547,145.93589847088245,146.45179280511843,27.983887460015172
135.95608790302717,137.64807648870783,160.96383356908672,159.89030716126655,161.00923255134666,26.400020848933135,175.6916262586158,145.7617743459841,146.68264040004726,142.83327462822078,146.3031075651924,29.9402719089452
138.27467262959223,139.73874305663352,160.10068853134763,156.1678098913134,154.66551528688896,27.497918427400627,176.47101940471296,145.9868359114651,146.1496370832561,144.1153583118723,145.61686480073476,30.30653444237561
139.00563312047976,139.01316551872907,160.92703045305987,153.13707757454014,151.0860568299623,28.330228659026464,176.64358147914052,143.8830577373717,142.98293096757894,144.27123967098723,145.28050443715637,29.630704481722994
141.46885783303338,140.1647326523558,160.48701773110616,151.80019694859607,149.0034049397059,27.98295010876945,176.29937225273153,148.91166294323386,149.66873384528316,146.75994832885496,147.1361856338282,30.716455820369763
145.8663749744209,145.62880417120218,159.9996043774721,150.170843461767,147.6081377838155,28.016238286843205,176.2471827771523,150.68998848482423,151.22693917949874,145.27475438619672,146.30135712774478,31.98206118318475
143.8814598422045,142.34819452389218,158.09723664344136,150.72302636336576,147.44791360406498,28.582631062730993,175.73203025854264,152.41409528992176,149.94105646219322,145.7147376835991,147.01301025817224,32.145136923428396
147.17860077310016,144.9774799433726,159.85785248302454,150.74895073644618,148.5803703209888,28.013719085332173,175.53057050737286,150.41166958200225,151.2109069330122,145.2161341781026,146.819900029928,31.138046417551514
146.32918392040114,146.40960445480837,159.94688240900766,148.33957399490052,148.63637056960295,27.63453728710318,176.09536180030423,148.40367128288062,148.46813269395298,142.60198630688205,146.0584007927712,31.54126743018191
141.25475340956558,141.02170480646856,160.17389833299686,149.5056943000775,149.17395668929387,27.325255172202084,175.43662499895885,148.88566939645727,147.30349068676637,146.111487926874,148.73579347611792,30.8908089106991
142.65297002292917,141.22152506019768,161.30577245622555,150.06242002714694,149.84911578432718,27.256391566345187,175.2193550453185,151.1696421490869,148.60666099359264,147.1837043208963,149.58849543957092,30.556094351846014
145.2264285398662,143.52946910089605,160.7591887860728,152.1722698708961,152.69009127740242,25.865637623959067,175.61150919954565,151.5648144807651,149.5005037078357,145.70784127790193,148.69232377692842,30.440959722608355
137.97511091481306,137.165708909574,159.7731123609697,149.09547570721514,150.34870825662483,27.437035963450345,176.65392994576024,141.87148398493594,141.10226202237376,146.05860548879681,148.5871726184217,30.957015457084687
139.69533623479236,138.64648596008178,160.47585054685996,146.9282191063107,148.1386524779803,27.92748506658404,175.83697149955643,148.51891964703316,147.00441159322745,145.9323855908574,148.83590893989975,30.839309992412414
147.36759082018742,145.14984094041944,159.23279234945736,149.24673916792375,149.07781583234637,28.073157356051606,177.13788918186978,145.7627332419968,145.79723171734008,145.11807744986348,147.68099818806502,30.733913378292513
145.50381715762566,142.32244705949836,159.99317864286553,154.1278337952112,152.59719579037213,27.934604013668167,176.1366512456723,149.1422746849517,149.34144698290362,145.86224491328477,147.95973460372142,31.069146297012292
144.49068499280773,141.25729242444214,161.46289950923435,153.4018221805848,151.747551260719,28.75142657529879,176.13183940861677,149.65541073001341,148.9512221812045,143.97627533481298,145.83835418396072,31.264460035246778
144.90276093075403,141.754260600931,160.72765556269275,152.97285504788812,151.02166039288085,29.016144607647647,175.30359047259842,149.09890110402847,148.6863656896142,143.57251138519348,145.29840599150114,31.18364389767239
143.81587461085,139.33483737302547,160.19144796257825,154.85627486444375,152.92772492454827,29.062208494393463,174.7806528541723,148.31928446954737,147.15548625163225,141.62731574623572,142.2269325510384,30.624240474956085
