left_shoulder,left_elbow,left_wrist,left_hip,left_knee,left_ankle,right_shoulder,right_elbow,right_wrist,right_hip,right_knee,right_ankle
68.14458744645557,168.11426839676636,127.50848882961404,156.05532100829407,164.54323107764003,111.18806923218939,74.82419394593613,151.6105605190028,123.12129227970597,137.31685718087775,158.7422235241594,101.28150189031078
55.19559681395768,162.73297044883165,127.35637219893687,162.64263945815824,157.5960639446885,103.41086688857972,64.73877498944032,142.14889037328362,121.59082217054792,148.91882901493142,159.23040012706966,100.48336464984142
50.75486088329282,158.58195262170656,122.73267509899547,164.64147496961263,156.01907058044836,97.57166180650242,59.59677157523806,136.17868391798746,124.44202033738344,153.7281895365056,153.9799422136514,93.18043349983571
46.861487813096275,154.60912922134574,117.77373411455713,168.15765905666373,155.29847141289935,94.67978984967758,53.883802654107406,130.80261677792936,119.22962748868629,161.30312795911163,148.92774183399638,87.41020661170961
43.27094629451445,138.06556930241786,108.64018933687923,166.55371711564544,156.9232947331049,89.25969252179829,52.26520383017795,121.23384526122074,118.40817370676511,154.98646904845484,149.5269136304821,79.87446315057576
37.61771046963057,125.78710534553996,114.51139817772312,169.67936986720585,164.02889026632957,88.78019547869532,51.73439396340963,115.07649277228849,116.42224377077372,164.38452842482576,155.944166305252,86.4334467143051
36.91345528186045,114.19509774524978,110.92395193930837,167.33181003197615,166.9893104082696,91.29785888764121,57.49326112278099,104.92383791323549,111.64697631661986,163.0110459237953,154.8383697677451,81.41868631632403
44.363485577362944,104.40375027024442,109.81225943093916,165.50012280774644,160.87482810951207,94.05087394039634,72.34849299611614,114.68815507644148,102.50273095862498,163.90867126294967,155.80262374642825,83.66808191589054
49.11077036176622,94.23218713963188,114.48044758975466,168.0948177406298,157.80708531793672,92.30478245328601,76.59827900337588,106.72424731192156,111.97002828884095,165.2826890628193,153.7265267050201,84.21884005274838
53.12664185043932,88.8847523199053,116.97463291977148,170.2431614567159,157.3781800119418,90.24695630989848,76.53292508113726,98.5121024601979,100.83436460187988,165.69296998016637,153.32030194904402,81.1838709785437
54.11110128190757,72.39801868217532,111.887573430741,171.15130782078924,157.2788959868333,92.24571231763805,77.04300898529901,87.93243818725146,98.5065247717611,165.08744067069117,154.26509976832466,87.80065381357385
55.9963913714614,69.46811488228191,114.55309859882921,173.3034843115975,153.58313704615614,90.856890839338,76.54954991000837,82.22587443848663,98.46000399001697,164.41400194763523,152.15032681207182,86.77136641374148
55.59529224496222,68.37676134267454,119.08382665346444,170.90502217678377,153.52213063930918,90.60867245166612,80.21611536368331,78.34468835718019,98.90928815211636,162.07194254647536,151.3328892428701,87.07251978174462
55.68969030184819,74.27866785222395,110.67888188456163,167.98634559617688,156.64243129218156,92.26831047664467,80.9898538574008,75.91256986993884,98.84856455954721,160.77947696093875,152.76820763097754,88.3687349874632
60.127904089594225,84.16159201935236,110.30653726984798,168.13834487849812,157.58150281926797,91.43632824765109,82.82908437948613,82.52162453907049,96.60625554350376,162.42885116288872,151.13607416847427,85.30032258393209
61.22600059064297,88.97503832916865,112.02174138310826,171.3512040297812,154.51158145878756,89.68749446535787,86.44031633643623,96.8805272791591,93.44352090125548,163.1580952555486,149.57842727928505,83.44166021563973
65.82985689635112,91.67201403337607,115.45801115847163,171.6306018348364,155.47287943119503,89.86768420804592,86.09767666540392,105.40635854415687,91.64001510420937,163.6409137627112,149.431161592374,81.74982014208301
65.2741617264081,98.37416562272308,116.49179558648703,165.513735501745,155.8006071229658,88.55617752630931,81.74301618279317,107.26449696383978,93.24714240113128,165.43598653146006,150.7222750644588,82.62333086266631
50.5645989618249,104.3889254385217,115.62640203130012,166.36673481967503,151.01381064210523,90.22200970884796,79.75590310834602,108.00635817279316,86.78962487516723,165.30228923966752,150.7248277854297,85.81738529787727
44.97736378350508,114.54282755112138,120.13439782050135,162.73359727653164,159.05408431246968,87.26072052644118,61.75269617659479,103.79265458027487,89.88299846310292,168.91513248513064,151.6705686959275,82.71251363847243
37.69834224987413,125.63214962344465,120.89957849225091,163.0851207225011,162.7212007178554,93.46437492047174,58.558004958637774,108.37215140002694,99.26749052062384,166.8478053388735,155.79333999299914,87.29342172002364
38.187698100702214,135.43064924676924,119.67322319091504,163.78818554357218,162.4066263093952,96.06208331900508,57.55240009104832,115.22373723268109,101.37596681262531,165.78896473378262,158.06820046592287,90.51407711294182
40.595796875521316,144.61169822744728,117.5970549629143,164.88841282672445,162.4522398225293,96.28416220943434,57.53767794113338,124.1308836725823,101.33970035721065,161.34975855655009,156.39402962664175,90.57989664312053
43.246061725000565,151.49600971352262,112.07067019265862,164.90673268308387,162.35269856246853,99.42708847445847,54.29376116869411,127.04961799468909,111.91941537490466,161.6158521152267,156.7814064590882,95.14387931126194
43.82711370467299,157.8612209764812,106.38971551778371,167.24655986364345,158.1227091258185,100.5945668012958,55.45917906488896,138.94458311723815,105.8222715888959,161.00518569572466,156.66305608436852,98.61608959659125
44.78431543310837,165.6501617604683,108.2729497983731,170.3694359234106,158.07685132132443,99.33655458049859,58.73571672635295,147.4582289640377,108.79579278568185,156.24979856010708,157.9338842070959,100.03203744265078
48.43887421907038,172.15000383105075,110.18873754731902,170.22197170262908,161.05806147364825,99.41934764736763,58.70449881090683,153.2450110694337,109.65375828047434,153.91181946999427,159.41398013821617,98.27198340137475
52.809242779610955,173.4516033536641,99.86482809583998,170.3010613869917,165.57014774814468,100.29669320828992,57.89717264943433,157.56093715452533,109.87075790657306,153.34911743486597,158.94081918499006,94.91019448667944
56.04226193161424,173.32049668205147,98.91342917165304,171.3064549135425,165.4946028828016,101.9144566353903,61.97594666564601,160.0745173973015,115.838517779784,155.29962420486515,160.79291312081807,99.09321694630722
57.05731417183654,173.47180659411242,98.58284110825267,171.68270058621107,166.6607537088176,102.84189592674348,63.45516294096611,158.93119337674526,118.8503100834754,157.17345459892695,161.56069531435645,99.50297441260027
57.32345523726734,174.9791346399811,100.95953545279272,173.6637746458331,163.9992436686286,101.30045952306963,64.33912121081784,159.4155738104276,118.39758523699574,158.0815717176197,155.95475509497638,96.11720452175528
57.79169660237601,173.70474478496334,103.61447348121891,175.22020137552914,165.77072165588675,103.43967344819386,65.57439130518381,158.819594535609,119.75736218480576,157.14127473875266,157.529969652749,98.65359012617593
57.87272939096959,172.6665027166928,107.51664736375696,175.53223261305342,164.01449304715948,101.6339361316949,65.49295658930374,159.8209242693427,117.44441151869421,156.32547881406094,156.06376410525633,96.77497415943185
57.01791271075861,171.60791644915153,108.16533003857614,172.64216863572986,161.59449630546274,105.30224123615086,65.15745770245924,154.71657326028077,119.18132534537212,156.15677139267115,155.13111127909028,96.74416645073573
53.33590629973571,171.28619670407613,110.63893019825154,173.99709428368544,160.48917638309842,106.6847424979881,63.62875418004558,152.4312954466418,120.28009130661619,150.71129235079616,153.18297519525743,92.14567406095591
51.39355555976859,168.5690166945043,113.68801468504098,173.22234346971726,161.2723799439921,105.19675493525504,62.10830502376832,147.95645582991773,120.50718315402295,149.7345394693987,152.4857099878431,90.01062664838778
48.55176525057115,158.8957660125006,116.95575009160437,171.587957438687,161.16546804242702,103.55387834625546,61.49517102223384,137.46381053744852,123.27254954104977,149.87635580190968,155.0584914834301,93.43224345702266
44.956418689612605,149.96574864734447,119.23788424578227,173.56956443043805,163.55236984276758,97.377589353055,59.004276703692135,128.57130292585316,126.10031144636393,150.2094614258252,156.23879500291247,90.05066974137031
41.539219658408925,138.24096766707356,122.60801018576892,172.41357048910842,165.34493013831954,93.24252369967023,55.42113485279071,120.47246419537525,122.42900109097039,153.81939873984473,158.61868711061337,89.01739238514682
39.37945809461542,126.25076512779067,123.77427544820458,171.43173653723284,165.83292659977556,91.69777426181088,55.15654918438983,111.76219185830007,114.53619385341305,158.01989349083595,157.1358370780119,87.50784791846867
46.08008707388188,115.39056046789631,119.8916912491465,171.9246086146349,165.27884663121026,90.15111935796494,62.46157656002896,111.55532918803921,122.28750914255598,161.44002729272069,158.95352254530223,88.41443819034197
61.07943373895107,111.43337724625647,115.80035014165412,169.79387306234105,166.42875555270894,87.44695648576219,71.64547721501411,117.86593804532292,122.48315088338303,161.52818327050068,159.10888162690853,86.67607651451583
66.0066275523911,102.29296461902678,115.13242768393582,171.43084327945516,162.2089727878071,86.23433528192147,72.04305377837129,110.24322544916133,106.02005919315681,166.8412490594497,161.21015283659293,86.67116963832503
62.13122197116214,93.68866747682739,115.82812280172858,171.96551589399132,163.79943444460778,86.06938217790747,70.67481498851797,99.04099855320233,92.76977332689214,169.28296625844172,162.36681588194236,87.35862333785359
62.2449065883398,89.71922613162127,115.30778891668521,176.14952252938923,161.58380512372844,88.69304579104542,76.01875347363799,99.0753351641992,89.0873334878717,164.77752061724385,163.11755400417047,90.41915138018008
62.29628078126692,86.10615626767883,114.76532779452111,175.70321113765542,159.89723410964413,91.26339137987121,77.02167276120153,96.0735148809029,86.39456730852592,164.08315399363823,161.22829876025034,90.22971651358408
60.52937571024898,86.66366642689782,114.83617527025595,175.86856313546156,157.1204103645219,92.76036278893677,77.63895075231278,88.06707697870324,88.65400925396574,162.44944032615007,160.62461683076228,91.96187720777388
55.7570566275924,80.05165827322652,110.37714225615399,173.4819051172793,158.27855899405876,94.40882962682748,76.84840468871352,78.40675332138088,96.24596132319279,160.12387852662457,159.11874298441114,93.61752374719227
55.14669940171417,84.04445401713282,110.86353869440276,173.16303038135905,155.2220292580908,95.92697717437943,82.10433211344827,84.72334233096306,101.05792419805313,157.75771937398378,156.34819974938802,93.312738193783
52.90440041558002,84.93716529424167,115.37849081204416,172.97399670160675,156.2242964309995,96.64452572462743,85.71428994275261,91.2144222437334,91.38173032660036,157.86436448003957,154.01340240234535,91.71023254045892
52.6410855322363,92.43891968462525,116.27234704029766,171.41623542090764,157.65954687830953,95.92619653952237,82.44862203744157,103.76781543527528,92.95348097896058,160.6871016262449,152.14157584536454,89.79453099026796
53.994837157053986,102.9190307851586,111.93964175262253,162.2860461309241,157.23455369498927,94.63991125428579,81.31833271737528,108.8011592212222,95.16997861678547,165.286113938953,151.62056848965162,88.73143106792328
47.29833666126853,111.19363549007151,119.17028369577778,163.8353734027016,156.7893656905789,97.5932080639041,79.95882261266826,109.7978986587577,92.92059380661927,165.61897292733582,152.09719705963337,90.9395292334826
42.62689538884404,120.88730190507717,119.55433399481623,163.62496721524127,157.35457600955536,97.54716690043368,66.09408235917341,107.47645846610835,87.36640819128766,161.93364938098222,149.3013297763749,86.1377299882177
36.48289835576471,127.58202257644595,119.713909944245,166.53274578622108,160.68863513814867,94.71674209685963,55.943933829259656,108.3694380976948,108.11091059824092,159.7809620552041,156.5720748627903,89.63150633299061
37.31949623768058,136.51139828117564,117.0083573396613,166.9418090916858,161.690832971359,96.03087669329524,52.79702464883657,121.5964653531317,104.26062069942289,154.00220104773504,157.40998324034362,89.63191107102656
39.031690724580905,145.46647258231994,111.76109092862878,164.98675596877914,164.7306685592814,98.13906260605938,53.12865722297307,127.58284451196384,105.47675854683446,154.5355073119929,162.84521880398268,94.82108660977869
41.18787908128005,154.1662055123569,109.69606785990766,167.59596656897165,159.8910225072576,101.85478719618712,57.812225873710204,130.73098241778945,110.16951561315864,154.034864043309,161.51878199166828,95.91851034384136
43.60651249973426,161.4689890346695,105.31605760216657,170.57492192464403,157.00923532213807,104.04563226544701,58.641069819158595,144.66156218462544,105.11675972587582,152.5913111033256,158.87187875473646,99.21341956271509
47.25602612312399,169.12016578080582,111.84828741422703,173.23821176179828,158.31804337499952,103.11062384013442,61.70299959248859,150.48723847769395,108.39654245163288,151.34028270068865,159.34911622037828,101.90563739581212
50.13407097396776,171.88311528639196,112.0806757205175,171.74699386011872,163.96937257211022,102.34479813363747,58.85292989904927,155.7604137744932,110.57459881797213,149.44581774438453,162.25341520780717,95.35872124068557
54.156373340083476,172.5511226512783,101.86386300559593,169.95837455785488,166.71547996629744,102.294239128515,61.014686099825326,159.70467943400934,112.53288902163555,152.84974298023369,160.69975339537183,94.4288468224047
55.42573164758353,173.86620287514162,101.02326647649406,170.6491038432933,166.4226310513891,102.58717226944155,63.01454485532209,159.50973410189033,113.73096416202546,153.40228652667037,161.58389550254074,94.07134912341043
56.1606606083539,174.8773117612422,100.23706070629896,169.00056792177915,163.4673862390168,104.43625559868983,65.11680325706345,160.99061892974865,116.08235426623284,157.73544317080018,157.78995292043007,94.72958500924314
56.13293993574687,173.43175594743226,102.76293807774675,170.06484975241017,163.9358586517534,105.5570507437461,66.00103114595548,161.04378867703753,115.09869525272049,158.49463600853665,157.00140174171386,97.75126151067826
56.87791465115871,173.00430606955808,102.91125110283097,168.68002723370208,161.68987967251385,104.74392731373825,65.59875027706498,158.88319539740817,115.69475068820184,159.08924239449954,155.38620548543602,97.27227550115502
56.26750542370278,172.58669470150906,104.37713950911443,169.5338239267143,160.5875459985939,105.48052287506063,66.31379580600857,156.68787221386071,116.15329621600023,158.44761251911098,155.0711262473013,98.6614652119062
54.92568487026994,174.34404508641543,109.46901628471284,168.17516056052727,161.6777023515792,104.79538590296109,64.85543126879728,154.73732207732374,119.81522392591313,158.99138603267804,155.7684247335547,98.33358899738458
52.43288544923106,174.42957281206222,111.9168814583114,168.30098476794632,161.990737157439,105.12146556128663,63.862740732380885,151.7842831547867,119.71131297152876,158.1978412935501,156.0869993047751,99.98500615834926
48.806444008942954,167.54572781622429,114.49288147093935,166.6028964606983,161.54668613763465,105.95620211738775,62.30679796172605,143.7819992251736,123.79981355081448,158.58860832535697,156.71861306453877,102.55814482840185
