accuracy,loss,val_accuracy,val_loss,epoch
0.8546448349952698,0.9065449833869934,0.9924242496490479,0.3158504068851471,1
0.994535505771637,0.16748979687690735,0.9924242496490479,0.051610689610242844,2
0.9989070892333984,0.045742277055978775,0.9924242496490479,0.020888296887278557,3
1.0,0.019858350977301598,0.9924242496490479,0.012575861997902393,4
1.0,0.01241288986057043,1.0,0.0087988106533885,5
1.0,0.007262346334755421,1.0,0.006802314892411232,6
1.0,0.006069683004170656,1.0,0.005515345837920904,7
1.0,0.0038876733742654324,1.0,0.0047463844530284405,8
1.0,0.003077050670981407,1.0,0.004389361012727022,9
1.0,0.0026644261088222265,1.0,0.0038843578658998013,10
1.0,0.0020594492089003325,1.0,0.002756991423666477,11
1.0,0.0016999924555420876,1.0,0.0023607376497238874,12
1.0,0.0014751621056348085,1.0,0.0019706101156771183,13
1.0,0.0012901651207357645,1.0,0.0017125473823398352,14
1.0,0.0010514695895835757,1.0,0.0014403876848518848,15
1.0,0.0010050686541944742,1.0,0.0012635590974241495,16
1.0,0.0007755114929750562,1.0,0.0010337999556213617,17
1.0,0.0007340660085901618,1.0,0.0008068453753367066,18
1.0,0.0005612574750557542,1.0,0.0007343738107010722,19
1.0,0.0005644322955049574,1.0,0.0006427098996937275,20
1.0,0.0004703213053289801,1.0,0.0005271590198390186,21
1.0,0.00044427497778087854,1.0,0.0004898524493910372,22
1.0,0.0004535146290436387,1.0,0.00045245265937410295,23
1.0,0.0003297818766441196,1.0,0.00042002127156592906,24
1.0,0.00036978389834985137,1.0,0.0003981650806963444,25
1.0,0.0002940226695500314,1.0,0.00036638768506236374,26
1.0,0.0003524879284668714,1.0,0.0003223516687285155,27
1.0,0.00023566077288705856,1.0,0.0002984516613651067,28
1.0,0.00026882527163252234,1.0,0.0002886474539991468,29
1.0,0.00029521985561586916,1.0,0.0002595367841422558,30
1.0,0.00019456596055533737,1.0,0.00023819068155717105,31
1.0,0.00016120487998705357,1.0,0.00021864197333343327,32
1.0,0.00015277808415703475,1.0,0.0002006420836551115,33
1.0,0.00016342390154022723,1.0,0.0001782495528459549,34
1.0,0.00015271053416654468,1.0,0.000162909971550107,35
1.0,0.00016545051767025143,1.0,0.00013831238902639598,36
1.0,0.00011334763985360041,1.0,0.0001293070672545582,37
1.0,0.00011939272371819243,1.0,0.0001217231692862697,38
1.0,9.374474757350981e-05,1.0,0.00011043445556424558,39
1.0,8.757145405979827e-05,1.0,0.00010621800902299583,40
1.0,6.87976207700558e-05,1.0,9.776272781891748e-05,41
1.0,8.403596439165995e-05,1.0,9.097935981117189e-05,42
1.0,6.969047535676509e-05,1.0,8.511840860592201e-05,43
1.0,8.787721890257671e-05,1.0,8.011565660126507e-05,44
1.0,7.046987593639642e-05,1.0,7.760409062029794e-05,45
1.0,6.213995948201045e-05,1.0,6.890655640745535e-05,46
1.0,5.48831740161404e-05,1.0,6.493754335679114e-05,47
1.0,5.797528865514323e-05,1.0,5.97207217651885e-05,48
1.0,5.9804515331052244e-05,1.0,5.840808807988651e-05,49
1.0,6.847197801107541e-05,1.0,5.453824269352481e-05,50
