accuracy,loss,val_accuracy,val_loss,epoch
0.7444690465927124,0.8751351833343506,0.9469026327133179,0.5185233950614929,1
0.9601770043373108,0.32535097002983093,0.9867256879806519,0.11413022130727768,2
0.9845132827758789,0.09616230428218842,0.991150438785553,0.03203039616346359,3
0.9900442361831665,0.046289753168821335,0.991150438785553,0.022806312888860703,4
0.9933628439903259,0.0272001214325428,0.991150438785553,0.021377108991146088,5
0.9966813921928406,0.022805465385317802,0.991150438785553,0.027360990643501282,6
0.997787594795227,0.012392453849315643,0.9955752491950989,0.01290254294872284,7
0.9988937973976135,0.009856125339865685,0.9955752491950989,0.014138859696686268,8
0.9988937973976135,0.008367097936570644,0.9955752491950989,0.012118078768253326,9
0.9988937973976135,0.005122823640704155,0.9955752491950989,0.013561605475842953,10
1.0,0.0032542988192290068,0.9955752491950989,0.012117323465645313,11
1.0,0.0024133760016411543,0.9955752491950989,0.012169459834694862,12
1.0,0.0018249290296807885,0.9955752491950989,0.012238701805472374,13
1.0,0.0018360991962254047,0.9955752491950989,0.01326567679643631,14
1.0,0.0013904431834816933,0.9955752491950989,0.012314868159592152,15
1.0,0.000834296050015837,0.9955752491950989,0.012351656332612038,16
