accuracy,loss,val_accuracy,val_loss,epoch
0.23060108721256256,1.4477330446243286,0.17424242198467255,1.4204407930374146,1
0.32459017634391785,1.3802635669708252,0.4166666567325592,1.3512377738952637,2
0.4240437150001526,1.3207409381866455,0.5378788113594055,1.283104658126831,3
0.548633873462677,1.2439230680465698,0.75,1.2170203924179077,4
0.651366114616394,1.1790558099746704,0.8409090638160706,1.1513910293579102,5
0.7355191111564636,1.1146864891052246,0.8636363744735718,1.0866248607635498,6
0.8032786846160889,1.0517596006393433,0.9242424368858337,1.02414071559906,7
0.8666666746139526,0.9919548034667969,0.9469696879386902,0.9629124999046326,8
0.8950819969177246,0.9384957551956177,0.9772727489471436,0.9025609493255615,9
0.9409835934638977,0.8678991794586182,0.9848484992980957,0.8429501056671143,10
0.9661202430725098,0.8153967261314392,0.9848484992980957,0.7850652933120728,11
0.9737704992294312,0.7607705593109131,0.9924242496490479,0.7294303774833679,12
0.9825136661529541,0.7108390927314758,0.9924242496490479,0.6750736832618713,13
0.9868852496147156,0.6586690545082092,0.9924242496490479,0.623656153678894,14
0.9846994280815125,0.6104457974433899,0.9924242496490479,0.5742634534835815,15
0.991256833076477,0.5642418265342712,0.9924242496490479,0.5271518230438232,16
0.9934425950050354,0.5146401524543762,0.9924242496490479,0.48337608575820923,17
0.9934425950050354,0.4789258539676666,0.9924242496490479,0.44202274084091187,18
0.9934425950050354,0.4395897090435028,0.9924242496490479,0.40332555770874023,19
0.9923497438430786,0.40338465571403503,0.9924242496490479,0.36770865321159363,20
0.9934425950050354,0.36693307757377625,0.9924242496490479,0.33507204055786133,21
0.9934425950050354,0.335539311170578,0.9924242496490479,0.3053029477596283,22
0.9956284165382385,0.3086438775062561,0.9924242496490479,0.2780245244503021,23
0.9978141784667969,0.2815687358379364,0.9924242496490479,0.2530340850353241,24
0.9967213273048401,0.2541798949241638,0.9924242496490479,0.23053424060344696,25
0.9956284165382385,0.23911067843437195,0.9924242496490479,0.21001829206943512,26
0.994535505771637,0.21294602751731873,0.9924242496490479,0.19173085689544678,27
0.9956284165382385,0.20073100924491882,0.9924242496490479,0.17491081357002258,28
0.9956284165382385,0.18199469149112701,0.9924242496490479,0.15972256660461426,29
0.9956284165382385,0.17043544352054596,0.9924242496490479,0.1459796130657196,30
0.994535505771637,0.15294666588306427,0.9924242496490479,0.1337604820728302,31
0.9978141784667969,0.14164890348911285,0.9924242496490479,0.12273771315813065,32
0.9967213273048401,0.12952901422977448,0.9924242496490479,0.11275676637887955,33
0.9978141784667969,0.11786779016256332,0.9924242496490479,0.10366769880056381,34
0.9967213273048401,0.1093689501285553,0.9924242496490479,0.09552877396345139,35
0.9978141784667969,0.1036444678902626,0.9924242496490479,0.0880628228187561,36
0.9978141784667969,0.09228835254907608,0.9924242496490479,0.08145531266927719,37
0.9967213273048401,0.08709055930376053,0.9924242496490479,0.07545696198940277,38
0.9989070892333984,0.08138926327228546,0.9924242496490479,0.06984352320432663,39
0.9967213273048401,0.07353189587593079,0.9924242496490479,0.06492570042610168,40
0.9978141784667969,0.06799062341451645,0.9924242496490479,0.06036017835140228,41
0.9978141784667969,0.061864662915468216,0.9924242496490479,0.05620937794446945,42
0.9967213273048401,0.058543261140584946,0.9924242496490479,0.052459415048360825,43
0.9978141784667969,0.0551019012928009,0.9924242496490479,0.04901286959648132,44
1.0,0.04935433343052864,0.9924242496490479,0.045880887657403946,45
0.9978141784667969,0.04728737100958824,0.9924242496490479,0.0429115854203701,46
0.9989070892333984,0.04631707817316055,0.9924242496490479,0.040136270225048065,47
0.9989070892333984,0.04038437083363533,0.9924242496490479,0.03767213225364685,48
0.9989070892333984,0.0403791107237339,0.9924242496490479,0.035315245389938354,49
0.9978141784667969,0.03588242083787918,0.9924242496490479,0.03318565711379051,50
