accuracy,loss,val_accuracy,val_loss,epoch
0.7755101919174194,0.8502528071403503,0.9928057789802551,0.3505032956600189,1
0.9948979616165161,0.1291358917951584,0.9928057789802551,0.06514990329742432,2
0.9979591965675354,0.031532928347587585,0.9928057789802551,0.03687629476189613,3
0.9979591965675354,0.017400696873664856,0.9928057789802551,0.02786898799240589,4
0.9989795684814453,0.011092189699411392,0.9856114983558655,0.02448134683072567,5
1.0,0.0073115346021950245,1.0,0.020076703280210495,6
1.0,0.006009769160300493,1.0,0.016788581386208534,7
1.0,0.004209517035633326,1.0,0.015908436849713326,8
1.0,0.0031014306005090475,1.0,0.014364456757903099,9
1.0,0.0031116807367652655,1.0,0.012663199566304684,10
1.0,0.0021195902954787016,1.0,0.011218921281397343,11
1.0,0.00207205256447196,1.0,0.009767184033989906,12
1.0,0.002017179038375616,1.0,0.008417215198278427,13
1.0,0.0015112260589376092,1.0,0.007485623005777597,14
1.0,0.0011351226130500436,1.0,0.0070497095584869385,15
1.0,0.0009188462281599641,1.0,0.006568754091858864,16
1.0,0.0010329770157113671,1.0,0.00621732696890831,17
1.0,0.0009515236597508192,1.0,0.0055830227211117744,18
1.0,0.0012339077657088637,1.0,0.005626294296234846,19
1.0,0.0007228986360132694,1.0,0.005491483956575394,20
1.0,0.0008377654012292624,1.0,0.005266054533421993,21
1.0,0.0005175119149498641,1.0,0.004846855998039246,22
1.0,0.0007948335842229426,1.0,0.0043293628841638565,23
1.0,0.0006237562629394233,1.0,0.004156583920121193,24
1.0,0.0005468386225402355,1.0,0.003967112395912409,25
1.0,0.0003875139227602631,1.0,0.0038537858054041862,26
1.0,0.00034213633625768125,1.0,0.0037684771232306957,27
1.0,0.00044432678259909153,1.0,0.0038581613916903734,28
1.0,0.00028619615477509797,1.0,0.003817286342382431,29
1.0,0.0003521751787047833,1.0,0.0037776129320263863,30
1.0,0.0004105058906134218,1.0,0.003578892443329096,31
1.0,0.00027237209724262357,1.0,0.0035590461920946836,32
1.0,0.0002234681014670059,1.0,0.0035968651063740253,33
1.0,0.00024575923453085124,1.0,0.0034382017329335213,34
1.0,0.00022522552171722054,1.0,0.0032604350708425045,35
1.0,0.00021329298033379018,1.0,0.003140047425404191,36
1.0,0.00047394083230756223,1.0,0.0028291046619415283,37
1.0,0.0002158841525670141,1.0,0.002673402428627014,38
1.0,0.00019834702834486961,1.0,0.0026634593959897757,39
1.0,0.00021271077275741845,1.0,0.002700652927160263,40
1.0,0.0001700564316706732,1.0,0.0026512278709560633,41
1.0,0.0002826437703333795,1.0,0.002687652362510562,42
1.0,0.0002094460796797648,1.0,0.003030018415302038,43
1.0,0.0001442266657250002,1.0,0.0030018759425729513,44
1.0,0.00027689532726071775,1.0,0.0028264110442250967,45
1.0,0.00015341029211413115,1.0,0.0027351926546543837,46
1.0,0.00016165152192115784,1.0,0.002719063777476549,47
1.0,0.00016672859783284366,1.0,0.0025894276332110167,48
1.0,0.000134017231175676,1.0,0.0024564198683947325,49
1.0,0.00011758668551919982,1.0,0.002305558416992426,50
